,title,job_type,compensation,city,education,work_experience,feedback_time,time,company,company_type,company_number,company_link,only_city,low,heigh,mean_money
105,Python高级研发工程师,企,18-36万,上海,本科及以上,3年工作经验,投递后：1个工作日内反馈,2017年12月02日,GEMII-景栗,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/197950527.shtml,上海,18,36,27.0
106,Python开发工程师,企,11-19万,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月02日,北京中科网航安全技术有限公司,计算机软件,1-49人,https://www.liepin.com/job/1911083474.shtml,北京,11,19,15.0
107,HZALCYF106Python开发工程师,企,面议,杭州,统招本科,1年工作经验,投递后：5个工作日内反馈,2017年12月05日,杭州数美科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910699893.shtml,杭州,面议,面议,面议
108,Python开发工程师,企,18-26万,北京,统招本科,经验不限,投递后：5个工作日内反馈,2017年12月05日,7K7K,网络游戏,100-499人,https://www.liepin.com/job/1910874178.shtml,北京,18,26,22.0
109,python开发工程师,企,12-24万,上海,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月05日,携程,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/199863333.shtml,上海,12,24,18.0
110,python开发工程师,企,面议,杭州,本科及以上,12年工作经验,投递后：1个工作日内反馈,2017年12月05日,网易集团,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1911003381.shtml,杭州,面议,面议,面议
111,Python软件工程师,企,12-36万,上海,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月01日,贤库企业管理咨询,专业服务(咨询/财会/法律/翻译等),50-99人,https://www.liepin.com/job/1911131307.shtml,上海,12,36,24.0
112,Python研发工程师,企,18-26万,北京,统招本科,经验不限,投递后：2个工作日内反馈,2017年12月01日,北京泽塔云科技股份有限公司,IT服务/系统集成,50-99人,https://www.liepin.com/job/1910924292.shtml,北京,18,26,22.0
113,Python平台中级开发工程师,企,18-24万,北京-海淀区,学历不限,经验不限,投递后：5个工作日内反馈,2017年12月01日,北京云途腾科技有限责任公司,IT服务/系统集成,100-499人,https://www.liepin.com/job/1911125513.shtml,北京,18,24,21.0
114,python开发工程师,企,12-24万,上海,本科及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月01日,上海六界信息技术有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/198439055.shtml,上海,12,24,18.0
115,Python高级程序员,企,11-14万,深圳-南山区,统招本科,2年工作经验,投递后：10个工作日内反馈,2017年12月01日,深圳生理科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1911125570.shtml,深圳,11,14,12.5
116,python开发工程师,企,8-16万,长沙-天心区,大专及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月01日,湖南大简科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1911122602.shtml,长沙,8,16,12.0
117,Python后端研发工程师 - Tornado,企,18-24万,深圳-福田区,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月01日,游点酷科技(深圳)有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1910643405.shtml,深圳,18,24,21.0
118,Python 高级工程师,企,12-18万,苏州,大专及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月01日,苏州四维空间智能科技有限公司,计算机硬件/网络设备,1-49人,https://www.liepin.com/job/1910471691.shtml,苏州,12,18,15.0
119,Python爬虫工程师,企,12-22万,杭州,学历不限,3年工作经验,投递后：10个工作日内反馈,2017年12月01日,启创资本,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1910336621.shtml,杭州,12,22,17.0
120,Linux C/C++/python/go开发工程师,企,22-30万,北京,本科及以上,3年工作经验,投递后：2个工作日内反馈,2017年12月01日,北京视界云天科技有限公司,通信(设备/运营/增值),50-99人,https://www.liepin.com/job/1910316242.shtml,北京,22,30,26.0
121,Python开发工程师,企,面议,上海,统招本科,2年工作经验,投递后：10个工作日内反馈,2017年12月01日,东方财富网,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1910287795.shtml,上海,面议,面议,面议
122,高级Python开发工程师,企,面议,北京-朝阳区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年11月30日,上海甦翔投资咨询有限公司,基金/证券/期货/投资,100-499人,https://www.liepin.com/job/1911112425.shtml,北京,面议,面议,面议
123,python爬虫工程师,企,28-49万,北京,统招本科,2年工作经验,投递后：1个工作日内反馈,2017年11月30日,北京瓴岳信息技术有限公司,基金/证券/期货/投资,100-499人,https://www.liepin.com/job/1911001902.shtml,北京,28,49,38.5
124,高级Python开发工程师,企,面议,上海,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年11月30日,上海甦翔投资咨询有限公司,基金/证券/期货/投资,100-499人,https://www.liepin.com/job/1911112347.shtml,上海,面议,面议,面议
125,高级Python工程师-真格投资企业合作企业（星尘数据）,企,30-60万,北京,本科及以上,3年工作经验,投递后：1个工作日内反馈,2017年11月30日,北京真格天成投资管理有限公司,基金/证券/期货/投资,1-49人,https://www.liepin.com/job/1910409517.shtml,北京,30,60,45.0
126,python开发（爱城市网）,企,10-11万,济南,统招本科,1年工作经验,投递后：5个工作日内反馈,2017年11月30日,山东浪潮云服务信息科技有限公司,IT服务/系统集成,1000-2000人,https://www.liepin.com/job/1911113339.shtml,济南,10,11,10.5
127,python开发工程师,企,面议,南京-秦淮区,统招本科,1年工作经验,投递后：2个工作日内反馈,2017年11月30日,天津中连信信息科技有限公司南京分公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1911012515.shtml,南京,面议,面议,面议
128,Python 高级软件工程师,企,28-56万,北京,学历不限,3年工作经验,投递后：2个工作日内反馈,2017年11月30日,企鹅创新(北京)科技有限公司,计算机硬件/网络设备,1-49人,https://www.liepin.com/job/196998859.shtml,北京,28,56,42.0
129,python运维,企,15-30万,杭州,本科及以上,2年工作经验,投递后：1个工作日内反馈,2017年11月30日,同花顺财经,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1910739866.shtml,杭州,15,30,22.5
130,Python工程师,企,12-24万,北京,硕士及以上,2年工作经验,投递后：2个工作日内反馈,2017年11月30日,有利网,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1910710376.shtml,北京,12,24,18.0
131,Python/虚拟化开发工程师,企,面议,厦门-思明区,本科及以上,经验不限,投递后：5个工作日内反馈,2017年12月04日,网宿科技,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/199769605.shtml,厦门,面议,面议,面议
132,python工程师,企,18-24万,上海,统招本科,经验不限,投递后：2个工作日内反馈,2017年11月29日,上海蓝恩金融,基金/证券/期货/投资,100-499人,https://www.liepin.com/job/1910454447.shtml,上海,18,24,21.0
133,Python高级工程师,企,10-18万,昆明-盘龙区,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年11月29日,云南爱必福网络科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1911085183.shtml,昆明,10,18,14.0
134,Python开发工程师,企,10-18万,南京,学历不限,经验不限,投递后：5个工作日内反馈,2017年11月29日,中科创达软件股份有限公司,计算机硬件/网络设备,1000-2000人,https://www.liepin.com/job/199402481.shtml,南京,10,18,14.0
135,python开发工程师,企,14-28万,北京-丰台区,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年11月29日,卫士通信息,计算机软件,1000-2000人,https://www.liepin.com/job/1911094096.shtml,北京,14,28,21.0
136,python开发工程师,企,21-42万,杭州,硕士及以上,2年工作经验,投递后：10个工作日内反馈,2017年11月29日,杭州龙盈科技有限公司,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1911091219.shtml,杭州,21,42,31.5
137,python讲师,企,18-36万,深圳,统招本科,5年工作经验,投递后：5个工作日内反馈,2017年11月29日,泽林信息,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911089873.shtml,深圳,18,36,27.0
138,Python讲师,企,24-48万,北京,本科及以上,3年工作经验,投递后：1个工作日内反馈,2017年11月29日,北京千锋互联科技,教育/培训/学术/科研/院校,500-999人,https://www.liepin.com/job/1911089137.shtml,北京,24,48,36.0
139,Python工程师,企,18-35万,杭州,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年11月29日,杭州摩象网络科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/199780941.shtml,杭州,18,35,26.5
